54	154	0	0	0	1	0	0	0	5,74	6,06	50	19,0012	0,866025404	-0,5	0,051619632	0,998666818	1
55	88	0	0	0	1	0	0	0	6,56	6,82	43	26,0027	0,707106781	-0,707106781	0,051619632	0,998666818	1
56	44	0	0	0	1	0	0	0	7,38	8,335	43	16,9979	0,5	-0,866025404	0,051619632	0,998666818	1
57	51	0	0	0	1	0	0	0	8,2	9,09	40	22,0028	0,258819045	-0,965925826	0,051619632	0,998666818	1
58	61	0	0	0	1	0	0	0	9,02	10,605	35	19,9995	1,22515E-16	-1	0,051619632	0,998666818	1
59	61	0	0	0	1	0	0	0	9,84	10,605	35	19,0012	-0,258819045	-0,965925826	0,051619632	0,998666818	1
60	77	0	0	0	1	0	0	0	10,66	12,12	30	19,0012	-0,5	-0,866025404	0,051619632	0,998666818	1
61	72	0	0	0	1	0	0	0	10,66	12,12	30	16,9979	-0,707106781	-0,707106781	0,051619632	0,998666818	1
62	76	0	0	0	1	0	0	0	10,66	12,12	30	16,9979	-0,866025404	-0,5	0,051619632	0,998666818	1
63	157	0	0	0	1	0	0	0	9,84	11,365	30	15,0013	-0,965925826	-0,258819045	0,051619632	0,998666818	1
64	157	0	0	0	1	0	0	0	9,84	12,88	32	7,0015	-1	-1,83772E-16	0,051619632	0,998666818	1
65	110	0	0	0	1	0	0	0	8,2	12,88	47	0	-0,965925826	0,258819045	0,051619632	0,998666818	1
66	52	0	0	0	1	0	0	0	8,2	11,365	47	7,0015	-0,866025404	0,5	0,051619632	0,998666818	1
67	52	0	0	0	1	0	0	0	7,38	9,85	64	8,9981	-0,707106781	0,707106781	0,051619632	0,998666818	1
68	20	0	0	0	1	0	0	0	5,74	7,575	69	8,9981	-0,5	0,866025404	0,051619632	0,998666818	1
69	12	0	0	0	1	0	0	0	7,38	10,605	55	7,0015	-0,258819045	0,965925826	0,051619632	0,998666818	1
70	5	0	0	0	1	0	0	0	6,56	9,09	55	7,0015	0	1	0,06880238	0,997630309	1
71	2	0	0	0	1	0	0	0	6,56	9,09	59	7,0015	0,258819045	0,965925826	0,06880238	0,997630309	1
72	1	0	0	0	1	0	0	0	5,74	7,575	63	8,9981	0,5	0,866025404	0,06880238	0,997630309	1
73	2	0	0	0	1	0	0	0	5,74	9,09	63	6,0032	0,866025404	0,5	0,06880238	0,997630309	1
74	4	0	0	0	1	0	0	0	4,92	7,575	68	7,0015	0,965925826	0,258819045	0,06880238	0,997630309	1
75	36	0	0	0	1	0	0	0	4,92	7,575	74	7,0015	1	6,12574E-17	0,06880238	0,997630309	1
76	94	0	0	0	1	0	0	0	4,92	7,575	74	8,9981	0,965925826	-0,258819045	0,06880238	0,997630309	1
77	179	0	0	0	1	0	0	0	5,74	7,575	69	11,0014	0,866025404	-0,5	0,06880238	0,997630309	1
78	100	0	0	0	1	0	0	0	6,56	7,575	64	15,0013	0,707106781	-0,707106781	0,06880238	0,997630309	1
79	42	0	0	0	0	1	0	0	6,56	6,82	69	22,0028	0,5	-0,866025404	0,06880238	0,997630309	1
80	57	0	0	0	1	0	0	0	9,02	10,605	51	19,9995	0,258819045	-0,965925826	0,06880238	0,997630309	1
81	78	0	0	0	1	0	0	0	9,02	11,365	51	11,0014	1,22515E-16	-1	0,06880238	0,997630309	1
82	97	0	0	0	1	0	0	0	9,84	11,365	56	12,998	-0,258819045	-0,965925826	0,06880238	0,997630309	1
83	63	0	0	0	1	0	0	0	10,66	12,88	52	15,0013	-0,5	-0,866025404	0,06880238	0,997630309	1
84	65	0	0	0	1	0	0	0	11,48	13,635	52	16,9979	-0,707106781	-0,707106781	0,06880238	0,997630309	1
85	83	0	0	0	1	0	0	0	12,3	14,395	49	16,9979	-0,866025404	-0,5	0,06880238	0,997630309	1
86	212	0	0	0	1	0	0	0	11,48	13,635	48	15,0013	-0,965925826	-0,258819045	0,06880238	0,997630309	1
87	182	0	0	0	1	0	0	0	10,66	12,88	48	12,998	-1	-1,83772E-16	0,06880238	0,997630309	1
88	112	0	0	0	1	0	0	0	9,84	12,88	48	7,0015	-0,965925826	0,258819045	0,06880238	0,997630309	1
89	54	0	0	0	1	0	0	0	9,84	12,88	48	7,0015	-0,866025404	0,5	0,06880238	0,997630309	1
90	48	0	0	0	1	0	0	0	9,02	13,635	64	0	-0,707106781	0,707106781	0,06880238	0,997630309	1
91	35	0	0	0	1	0	0	0	9,02	12,88	64	6,0032	-0,5	0,866025404	0,06880238	0,997630309	1
92	11	0	0	0	1	0	0	0	8,2	11,365	69	6,0032	-0,258819045	0,965925826	0,06880238	0,997630309	1
93	6	0	0	0	1	0	0	0	8,2	12,88	64	0	0	1	0,08596474	0,99629818	1
94	6	0	0	0	1	0	0	0	6,56	9,85	74	6,0032	0,258819045	0,965925826	0,08596474	0,99629818	1
95	2	0	0	0	1	0	0	0	6,56	9,85	74	6,0032	0,5	0,866025404	0,08596474	0,99629818	1
96	2	0	0	0	1	0	0	0	9,84	11,365	48	15,0013	0,866025404	0,5	0,08596474	0,99629818	1
97	3	0	0	0	1	0	0	0	9,02	11,365	47	11,0014	0,965925826	0,258819045	0,08596474	0,99629818	1
98	33	0	0	0	1	0	0	0	8,2	9,85	47	15,0013	1	6,12574E-17	0,08596474	0,99629818	1
99	88	0	0	0	1	0	0	0	7,38	9,09	43	12,998	0,965925826	-0,258819045	0,08596474	0,99629818	1
100	195	0	0	0	1	0	0	0	8,2	9,09	40	19,9995	0,866025404	-0,5	0,08596474	0,99629818	1
101	115	0	0	0	1	0	0	0	9,02	9,85	37	22,0028	0,707106781	-0,707106781	0,08596474	0,99629818	1
102	57	0	0	0	1	0	0	0	9,02	9,85	37	22,0028	0,5	-0,866025404	0,08596474	0,99629818	1
103	46	0	0	0	1	0	0	0	10,66	11,365	33	22,0028	0,258819045	-0,965925826	0,08596474	0,99629818	1
104	79	0	0	0	1	0	0	0	10,66	11,365	33	22,0028	1,22515E-16	-1	0,08596474	0,99629818	1
105	71	0	0	0	1	0	0	0	11,48	12,88	30	19,9995	-0,258819045	-0,965925826	0,08596474	0,99629818	1
106	62	0	0	0	1	0	0	0	12,3	14,395	28	12,998	-0,5	-0,866025404	0,08596474	0,99629818	1
107	62	0	0	0	1	0	0	0	12,3	14,395	28	12,998	-0,707106781	-0,707106781	0,08596474	0,99629818	1
108	89	0	0	0	1	0	0	0	12,3	15,91	28	6,0032	-0,866025404	-0,5	0,08596474	0,99629818	1
109	190	0	0	0	1	0	0	0	9,84	11,365	38	12,998	-0,965925826	-0,258819045	0,08596474	0,99629818	1
110	169	0	0	0	1	0	0	0	9,84	12,12	38	8,9981	-1	-1,83772E-16	0,08596474	0,99629818	1
111	132	0	0	0	1	0	0	0	9,84	12,88	38	7,0015	-0,965925826	0,258819045	0,08596474	0,99629818	1
112	89	0	0	0	1	0	0	0	9,02	11,365	47	11,0014	-0,866025404	0,5	0,08596474	0,99629818	1
113	43	0	0	0	1	0	0	0	8,2	9,85	51	12,998	-0,707106781	0,707106781	0,08596474	0,99629818	1
114	42	0	0	0	1	0	0	0	7,38	9,85	55	8,9981	-0,5	0,866025404	0,08596474	0,99629818	1
115	19	0	0	0	1	0	0	0	8,2	12,88	47	0	-0,258819045	0,965925826	0,08596474	0,99629818	1
116	11	0	0	0	1	0	0	0	7,38	12,12	55	0	0	1	0,103101627	0,994670827	1
117	4	0	0	0	1	0	0	0	6,56	11,365	64	0	0,258819045	0,965925826	0,103101627	0,994670827	1
118	2	0	0	0	1	0	0	0	6,56	11,365	64	0	0,5	0,866025404	0,103101627	0,994670827	1
119	1	0	0	0	0	1	0	0	6,56	9,85	64	6,0032	0,866025404	0,5	0,103101627	0,994670827	1
120	4	0	0	0	0	1	0	0	5,74	9,09	69	6,0032	0,965925826	0,258819045	0,103101627	0,994670827	1
121	36	0	0	0	0	1	0	0	5,74	8,335	63	7,0015	1	6,12574E-17	0,103101627	0,994670827	1
122	95	0	0	0	0	1	0	0	6,56	11,365	59	0	0,965925826	-0,258819045	0,103101627	0,994670827	1
123	219	0	0	0	1	0	0	0	6,56	11,365	59	0	0,866025404	-0,5	0,103101627	0,994670827	1
124	122	0	0	0	0	1	0	0	7,38	12,12	51	0	0,707106781	-0,707106781	0,103101627	0,994670827	1
125	45	0	0	0	1	0	0	0	8,2	12,88	47	0	0,5	-0,866025404	0,103101627	0,994670827	1
126	59	0	0	0	1	0	0	0	9,02	12,88	44	6,0032	0,258819045	-0,965925826	0,103101627	0,994670827	1
127	84	0	0	0	1	0	0	0	10,66	14,395	35	0	1,22515E-16	-1	0,103101627	0,994670827	1
128	67	0	0	0	1	0	0	0	10,66	13,635	35	7,0015	-0,258819045	-0,965925826	0,103101627	0,994670827	1
129	70	0	0	0	1	0	0	0	11,48	13,635	36	11,0014	-0,5	-0,866025404	0,103101627	0,994670827	1
130	62	0	0	0	1	0	0	0	11,48	13,635	36	0	-0,707106781	-0,707106781	0,103101627	0,994670827	1
131	86	0	0	0	1	0	0	0	10,66	12,88	38	11,0014	-0,866025404	-0,5	0,103101627	0,994670827	1
132	172	0	0	0	1	0	0	0	9,02	11,365	51	11,0014	-0,965925826	-0,258819045	0,103101627	0,994670827	1
133	163	0	0	0	1	0	0	0	9,02	11,365	51	8,9981	-1	-1,83772E-16	0,103101627	0,994670827	1
134	112	0	0	0	1	0	0	0	9,02	12,88	55	6,0032	-0,965925826	0,258819045	0,103101627	0,994670827	1
135	69	0	0	0	1	0	0	0	8,2	10,605	51	11,0014	-0,866025404	0,5	0,103101627	0,994670827	1
136	48	0	0	0	0	1	0	0	9,02	10,605	55	15,0013	-0,707106781	0,707106781	0,103101627	0,994670827	1
137	52	0	0	0	0	1	0	0	9,02	10,605	51	19,0012	-0,5	0,866025404	0,103101627	0,994670827	1
138	23	0	0	0	0	1	0	0	8,2	9,85	59	12,998	-0,258819045	0,965925826	0,103101627	0,994670827	1
139	17	0	0	1	0	1	0	0	8,2	9,85	64	12,998	0	1	0,120207963	0,992748732	1
140	7	0	0	1	0	1	0	0	8,2	9,85	69	15,0013	0,258819045	0,965925826	0,120207963	0,992748732	1
141	1	0	0	1	0	1	0	0	8,2	9,85	69	15,0013	0,5	0,866025404	0,120207963	0,992748732	1
142	1	0	0	1	0	1	0	0	8,2	10,605	69	8,9981	0,866025404	0,5	0,120207963	0,992748732	1
143	5	0	0	1	0	0	1	0	9,02	13,635	55	0	0,965925826	0,258819045	0,120207963	0,992748732	1
144	34	0	0	1	0	1	0	0	8,2	12,88	69	0	1	6,12574E-17	0,120207963	0,992748732	1
145	84	0	0	1	1	0	0	0	8,2	10,605	69	8,9981	0,965925826	-0,258819045	0,120207963	0,992748732	1
146	210	0	0	1	1	0	0	0	8,2	9,85	51	16,9979	0,866025404	-0,5	0,120207963	0,992748732	1
147	134	0	0	1	1	0	0	0	8,2	9,09	47	19,9995	0,707106781	-0,707106781	0,120207963	0,992748732	1
148	63	0	0	1	1	0	0	0	9,02	9,85	37	22,0028	0,5	-0,866025404	0,120207963	0,992748732	1
149	67	0	0	1	0	1	0	0	8,2	9,85	40	15,0013	0,258819045	-0,965925826	0,120207963	0,992748732	1
150	59	0	0	1	0	1	0	0	8,2	9,85	37	16,9979	1,22515E-16	-1	0,120207963	0,992748732	1
151	73	0	0	1	0	1	0	0	8,2	9,09	37	19,0012	-0,258819045	-0,965925826	0,120207963	0,992748732	1
152	50	0	0	1	0	1	0	0	8,2	9,85	40	16,9979	-0,5	-0,866025404	0,120207963	0,992748732	1
153	72	0	0	1	0	1	0	0	8,2	10,605	37	11,0014	-0,707106781	-0,707106781	0,120207963	0,992748732	1
154	87	0	0	1	0	1	0	0	8,2	10,605	37	11,0014	-0,866025404	-0,5	0,120207963	0,992748732	1
155	187	0	0	1	0	1	0	0	8,2	12,88	37	0	-0,965925826	-0,258819045	0,120207963	0,992748732	1
156	123	0	0	1	1	0	0	0	8,2	11,365	40	6,0032	-1	-1,83772E-16	0,120207963	0,992748732	1
157	95	0	0	1	1	0	0	0	6,56	9,85	55	6,0032	-0,965925826	0,258819045	0,120207963	0,992748732	1
158	51	0	0	1	1	0	0	0	7,38	10,605	47	7,0015	-0,866025404	0,5	0,120207963	0,992748732	1
159	39	0	0	1	1	0	0	0	7,38	9,85	47	8,9981	-0,707106781	0,707106781	0,120207963	0,992748732	1
160	36	0	0	1	0	1	0	0	7,38	9,85	43	11,0014	-0,5	0,866025404	0,120207963	0,992748732	1
161	15	0	0	1	0	1	0	0	7,38	9,85	51	11,0014	-0,258819045	0,965925826	0,120207963	0,992748732	1
162	25	0	1	0	0	1	0	0	7,38	9,85	51	11,0014	0	1	0,137278679	0,990532465	1
163	16	0	1	0	0	1	0	0	7,38	10,605	55	6,0032	0,258819045	0,965925826	0,137278679	0,990532465	1
164	16	0	1	0	0	1	0	0	7,38	12,12	55	0	0,5	0,866025404	0,137278679	0,990532465	1
165	7	0	1	0	0	0	1	0	7,38	9,85	55	11,0014	0,707106781	0,707106781	0,137278679	0,990532465	1
166	1	0	1	0	0	0	1	0	7,38	9,85	55	11,0014	0,866025404	0,5	0,137278679	0,990532465	1
167	5	0	1	0	0	1	0	0	6,56	8,335	74	11,0014	0,965925826	0,258819045	0,137278679	0,990532465	1
168	2	0	1	0	0	1	0	0	6,56	8,335	74	11,0014	1	6,12574E-17	0,137278679	0,990532465	1
169	9	0	1	0	0	1	0	0	6,56	9,09	74	7,0015	0,965925826	-0,258819045	0,137278679	0,990532465	1
170	15	0	1	0	0	0	1	0	6,56	9,09	93	7,0015	0,866025404	-0,5	0,137278679	0,990532465	1
171	20	0	1	0	0	0	1	0	6,56	9,09	93	7,0015	0,707106781	-0,707106781	0,137278679	0,990532465	1
172	61	0	1	0	0	1	0	0	7,38	9,85	80	11,0014	0,5	-0,866025404	0,137278679	0,990532465	1
173	62	0	1	0	0	1	0	0	8,2	9,09	69	26,0027	0,258819045	-0,965925826	0,137278679	0,990532465	1
174	98	0	1	0	0	1	0	0	8,2	9,09	59	23,9994	1,22515E-16	-1	0,137278679	0,990532465	1
175	102	0	1	0	1	0	0	0	8,2	9,09	44	22,0028	-0,258819045	-0,965925826	0,137278679	0,990532465	1
176	95	0	1	0	1	0	0	0	8,2	8,335	32	32,9975	-0,5	-0,866025404	0,137278679	0,990532465	1
177	74	0	1	0	1	0	0	0	8,2	8,335	32	30,0026	-0,707106781	-0,707106781	0,137278679	0,990532465	1
178	76	0	1	0	1	0	0	0	7,38	6,82	29	30,0026	-0,866025404	-0,5	0,137278679	0,990532465	1
179	69	0	1	0	1	0	0	0	6,56	6,06	37	36,9974	-0,965925826	-0,258819045	0,137278679	0,990532465	1
180	55	0	1	0	1	0	0	0	5,74	6,06	39	19,9995	-1	-1,83772E-16	0,137278679	0,990532465	1
181	30	0	1	0	1	0	0	0	5,74	6,06	36	16,9979	-0,965925826	0,258819045	0,137278679	0,990532465	1
182	28	0	1	0	1	0	0	0	4,92	6,06	36	16,9979	-0,866025404	0,5	0,137278679	0,990532465	1
183	37	0	1	0	1	0	0	0	4,92	5,305	39	23,9994	-0,707106781	0,707106781	0,137278679	0,990532465	1
184	34	0	1	0	1	0	0	0	4,92	5,305	36	26,0027	-0,5	0,866025404	0,137278679	0,990532465	1
185	22	0	1	0	1	0	0	0	4,1	3,03	39	30,0026	-0,258819045	0,965925826	0,137278679	0,990532465	1
186	25	0	1	0	1	0	0	0	4,1	3,79	42	26,0027	0	1	0,154308716	0,988022682	1
187	12	0	1	0	1	0	0	0	4,1	3,03	42	31,0009	0,258819045	0,965925826	0,154308716	0,988022682	1
188	11	0	1	0	1	0	0	0	4,1	3,03	46	31,0009	0,5	0,866025404	0,154308716	0,988022682	1
189	4	0	1	0	1	0	0	0	4,1	3,79	46	27,9993	0,707106781	0,707106781	0,154308716	0,988022682	1
190	1	0	1	0	1	0	0	0	3,28	4,545	53	12,998	0,866025404	0,5	0,154308716	0,988022682	1
191	1	0	1	0	1	0	0	0	3,28	4,545	53	12,998	0,965925826	0,258819045	0,154308716	0,988022682	1
192	1	0	1	0	1	0	0	0	4,1	4,545	49	19,0012	1	6,12574E-17	0,154308716	0,988022682	1
193	6	0	1	0	1	0	0	0	3,28	4,545	53	12,998	0,965925826	-0,258819045	0,154308716	0,988022682	1
194	10	0	1	0	1	0	0	0	4,1	4,545	49	19,0012	0,866025404	-0,5	0,154308716	0,988022682	1
195	19	0	1	0	1	0	0	0	4,92	3,79	46	35,0008	0,707106781	-0,707106781	0,154308716	0,988022682	1
196	49	0	1	0	1	0	0	0	5,74	5,305	43	26,0027	0,5	-0,866025404	0,154308716	0,988022682	1
197	49	0	1	0	1	0	0	0	6,56	6,06	40	35,0008	0,258819045	-0,965925826	0,154308716	0,988022682	1
198	83	0	1	0	1	0	0	0	7,38	6,82	37	30,0026	1,22515E-16	-1	0,154308716	0,988022682	1
199	75	0	1	0	1	0	0	0	8,2	8,335	34	30,0026	-0,258819045	-0,965925826	0,154308716	0,988022682	1
200	72	0	1	0	1	0	0	0	9,02	9,09	32	31,0009	-0,5	-0,866025404	0,154308716	0,988022682	1
201	82	0	1	0	1	0	0	0	9,02	9,85	35	23,9994	-0,707106781	-0,707106781	0,154308716	0,988022682	1
202	92	0	1	0	1	0	0	0	8,2	8,335	34	30,0026	-0,866025404	-0,5	0,154308716	0,988022682	1
203	62	0	1	0	1	0	0	0	7,38	7,575	37	26,0027	-0,965925826	-0,258819045	0,154308716	0,988022682	1
204	48	0	1	0	1	0	0	0	6,56	6,82	40	22,0028	-1	-1,83772E-16	0,154308716	0,988022682	1
205	41	0	1	0	1	0	0	0	6,56	6,82	43	22,0028	-0,965925826	0,258819045	0,154308716	0,988022682	1
206	38	0	1	0	1	0	0	0	5,74	6,06	46	16,9979	-0,866025404	0,5	0,154308716	0,988022682	1
207	20	0	1	0	1	0	0	0	5,74	5,305	46	27,9993	-0,707106781	0,707106781	0,154308716	0,988022682	1
208	15	0	1	0	1	0	0	0	5,74	6,06	46	19,9995	-0,5	0,866025404	0,154308716	0,988022682	1
209	6	0	1	0	1	0	0	0	4,92	6,82	50	12,998	-0,258819045	0,965925826	0,154308716	0,988022682	1
210	5	0	0	0	1	0	0	0	4,92	6,06	50	19,0012	0	1	0,171293028	0,985220127	1
211	1	0	0	0	1	0	0	0	4,92	6,06	50	19,0012	0,258819045	0,965925826	0,171293028	0,985220127	1
212	3	0	0	0	1	0	0	0	4,92	6,06	50	15,0013	0,5	0,866025404	0,171293028	0,985220127	1
213	1	0	0	0	1	0	0	0	4,92	6,06	50	15,0013	0,707106781	0,707106781	0,171293028	0,985220127	1
214	3	0	0	0	1	0	0	0	4,1	6,06	54	8,9981	0,866025404	0,5	0,171293028	0,985220127	1
215	3	0	0	0	1	0	0	0	4,1	5,305	54	16,9979	0,965925826	0,258819045	0,171293028	0,985220127	1
216	31	0	0	0	1	0	0	0	4,92	6,06	50	19,0012	1	6,12574E-17	0,171293028	0,985220127	1
217	77	0	0	0	1	0	0	0	4,92	6,06	50	15,0013	0,965925826	-0,258819045	0,171293028	0,985220127	1
218	188	0	0	0	0	1	0	0	4,92	6,06	50	19,0012	0,866025404	-0,5	0,171293028	0,985220127	1
219	94	0	0	0	0	1	0	0	5,74	6,06	50	16,9979	0,707106781	-0,707106781	0,171293028	0,985220127	1
220	31	0	0	0	0	1	0	0	5,74	6,06	50	19,9995	0,5	-0,866025404	0,171293028	0,985220127	1
221	30	0	0	0	0	1	0	0	6,56	6,82	47	19,0012	0,258819045	-0,965925826	0,171293028	0,985220127	1
222	52	0	0	0	0	1	0	0	8,2	9,09	40	19,0012	1,22515E-16	-1	0,171293028	0,985220127	1
223	54	0	0	0	0	1	0	0	8,2	9,09	40	19,0012	-0,258819045	-0,965925826	0,171293028	0,985220127	1
224	47	0	0	0	0	1	0	0	8,2	9,85	40	15,0013	-0,5	-0,866025404	0,171293028	0,985220127	1
225	45	0	0	0	0	1	0	0	8,2	9,85	40	15,0013	-0,707106781	-0,707106781	0,171293028	0,985220127	1
226	74	0	0	0	1	0	0	0	8,2	10,605	40	8,9981	-0,866025404	-0,5	0,171293028	0,985220127	1
227	178	0	0	0	1	0	0	0	8,2	11,365	40	7,0015	-0,965925826	-0,258819045	0,171293028	0,985220127	1
228	155	0	0	0	1	0	0	0	8,2	9,85	40	15,0013	-1	-1,83772E-16	0,171293028	0,985220127	1
229	95	0	0	0	1	0	0	0	6,56	8,335	47	11,0014	-0,965925826	0,258819045	0,171293028	0,985220127	1
230	74	0	0	0	1	0	0	0	6,56	8,335	50	11,0014	-0,866025404	0,5	0,171293028	0,985220127	1
231	38	0	0	0	1	0	0	0	5,74	6,82	59	12,998	-0,707106781	0,707106781	0,171293028	0,985220127	1
232	24	0	0	0	1	0	0	0	5,74	7,575	59	11,0014	-0,5	0,866025404	0,171293028	0,985220127	1
233	18	0	0	0	1	0	0	0	5,74	7,575	59	11,0014	-0,258819045	0,965925826	0,171293028	0,985220127	1
234	12	0	0	0	1	0	0	0	5,74	8,335	59	7,0015	0	1	0,188226582	0,98212563	1
235	3	0	0	0	1	0	0	0	5,74	7,575	59	11,0014	0,258819045	0,965925826	0,188226582	0,98212563	1
236	3	0	0	0	0	1	0	0	6,56	7,575	55	12,998	0,5	0,866025404	0,188226582	0,98212563	1
237	6	0	0	0	0	1	0	0	6,56	9,09	55	8,9981	0,965925826	0,258819045	0,188226582	0,98212563	1
238	27	0	0	0	0	1	0	0	6,56	9,09	55	8,9981	1	6,12574E-17	0,188226582	0,98212563	1
239	99	0	0	0	0	1	0	0	6,56	11,365	55	0	0,965925826	-0,258819045	0,188226582	0,98212563	1
240	217	0	0	0	0	1	0	0	7,38	10,605	51	6,0032	0,866025404	-0,5	0,188226582	0,98212563	1
